"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037293301","1192","106","Census Tract 2933.01, Los Angeles County, California"
"1400000US06037293302","1066","266","Census Tract 2933.02, Los Angeles County, California"
"1400000US06037293304","967","49","Census Tract 2933.04, Los Angeles County, California"
"1400000US06037293306","896","599","Census Tract 2933.06, Los Angeles County, California"
"1400000US06037293307","1092","147","Census Tract 2933.07, Los Angeles County, California"
"1400000US06037294110","1022","332","Census Tract 2941.10, Los Angeles County, California"
"1400000US06037294120","1000","275","Census Tract 2941.20, Los Angeles County, California"
"1400000US06037294200","954","66","Census Tract 2942, Los Angeles County, California"
"1400000US06037294301","978","267","Census Tract 2943.01, Los Angeles County, California"
"1400000US06037294302","987","69","Census Tract 2943.02, Los Angeles County, California"
"1400000US06037294410","1183","177","Census Tract 2944.10, Los Angeles County, California"
"1400000US06037294421","927","87","Census Tract 2944.21, Los Angeles County, California"
"1400000US06037294510","897","116","Census Tract 2945.10, Los Angeles County, California"
"1400000US06037294520","857","77","Census Tract 2945.20, Los Angeles County, California"
"1400000US06037294610","859","129","Census Tract 2946.10, Los Angeles County, California"
"1400000US06037294620","1096","134","Census Tract 2946.20, Los Angeles County, California"
"1400000US06037294701","737","53","Census Tract 2947.01, Los Angeles County, California"
"1400000US06037294810","931","61","Census Tract 2948.10, Los Angeles County, California"
"1400000US06037294820","833","48","Census Tract 2948.20, Los Angeles County, California"
"1400000US06037294830","746","39","Census Tract 2948.30, Los Angeles County, California"
"1400000US06037294900","1081","85","Census Tract 2949, Los Angeles County, California"
"1400000US06037295103","1898","157","Census Tract 2951.03, Los Angeles County, California"
"1400000US06037296210","808","76","Census Tract 2962.10, Los Angeles County, California"
"1400000US06037296220","472","200","Census Tract 2962.20, Los Angeles County, California"
"1400000US06037296300","1460","282","Census Tract 2963, Los Angeles County, California"
"1400000US06037296401","1368","335","Census Tract 2964.01, Los Angeles County, California"
"1400000US06037296402","1428","264","Census Tract 2964.02, Los Angeles County, California"
"1400000US06037296500","988","93","Census Tract 2965, Los Angeles County, California"
"1400000US06037296600","969","79","Census Tract 2966, Los Angeles County, California"
"1400000US06037296901","918","48","Census Tract 2969.01, Los Angeles County, California"
"1400000US06037296902","1060","96","Census Tract 2969.02, Los Angeles County, California"
"1400000US06037297000","1201","127","Census Tract 2970, Los Angeles County, California"
"1400000US06037297110","865","92","Census Tract 2971.10, Los Angeles County, California"
"1400000US06037297120","931","64","Census Tract 2971.20, Los Angeles County, California"
"1400000US06037297201","921","257","Census Tract 2972.01, Los Angeles County, California"
"1400000US06037297202","1110","82","Census Tract 2972.02, Los Angeles County, California"
"1400000US06037297300","1461","431","Census Tract 2973, Los Angeles County, California"
"1400000US06037297400","2,000+","***","Census Tract 2974, Los Angeles County, California"
"1400000US06037297500","1368","90","Census Tract 2975, Los Angeles County, California"
"1400000US06037297601","1319","364","Census Tract 2976.01, Los Angeles County, California"
"1400000US06037297602","1219","151","Census Tract 2976.02, Los Angeles County, California"
"1400000US06037300100","1319","554","Census Tract 3001, Los Angeles County, California"
"1400000US06037300200","1528","318","Census Tract 3002, Los Angeles County, California"
"1400000US06037300301","1813","108","Census Tract 3003.01, Los Angeles County, California"
"1400000US06037300400","1409","143","Census Tract 3004, Los Angeles County, California"
"1400000US06037300501","1249","155","Census Tract 3005.01, Los Angeles County, California"
"1400000US06037300502","1243","93","Census Tract 3005.02, Los Angeles County, California"
"1400000US06037300600","1481","159","Census Tract 3006, Los Angeles County, California"
"1400000US06037300701","1809","227","Census Tract 3007.01, Los Angeles County, California"
"1400000US06037300702","2,000+","***","Census Tract 3007.02, Los Angeles County, California"
"1400000US06037300800","1443","168","Census Tract 3008, Los Angeles County, California"
"1400000US06037300901","1830","258","Census Tract 3009.01, Los Angeles County, California"
"1400000US06037300902","1818","343","Census Tract 3009.02, Los Angeles County, California"
"1400000US06037301000","1212","106","Census Tract 3010, Los Angeles County, California"
"1400000US06037301100","1376","69","Census Tract 3011, Los Angeles County, California"
"1400000US06037301203","1401","142","Census Tract 3012.03, Los Angeles County, California"
"1400000US06037301204","1536","147","Census Tract 3012.04, Los Angeles County, California"
"1400000US06037301205","1524","695","Census Tract 3012.05, Los Angeles County, California"
"1400000US06037301206","1536","128","Census Tract 3012.06, Los Angeles County, California"
"1400000US06037301300","-","**","Census Tract 3013, Los Angeles County, California"
"1400000US06037301400","1426","427","Census Tract 3014, Los Angeles County, California"
"1400000US06037301501","1240","199","Census Tract 3015.01, Los Angeles County, California"
"1400000US06037301502","1384","62","Census Tract 3015.02, Los Angeles County, California"
"1400000US06037301601","1209","65","Census Tract 3016.01, Los Angeles County, California"
"1400000US06037301602","1056","78","Census Tract 3016.02, Los Angeles County, California"
"1400000US06037301701","946","82","Census Tract 3017.01, Los Angeles County, California"
"1400000US06037301702","1238","84","Census Tract 3017.02, Los Angeles County, California"
"1400000US06037301801","1150","30","Census Tract 3018.01, Los Angeles County, California"
"1400000US06037301802","1181","82","Census Tract 3018.02, Los Angeles County, California"
"1400000US06037301900","1338","63","Census Tract 3019, Los Angeles County, California"
"1400000US06037302002","1215","57","Census Tract 3020.02, Los Angeles County, California"
"1400000US06037302003","1302","112","Census Tract 3020.03, Los Angeles County, California"
"1400000US06037302004","1154","56","Census Tract 3020.04, Los Angeles County, California"
"1400000US06037302102","1110","68","Census Tract 3021.02, Los Angeles County, California"
"1400000US06037302103","1230","77","Census Tract 3021.03, Los Angeles County, California"
"1400000US06037302104","1160","50","Census Tract 3021.04, Los Angeles County, California"
"1400000US06037302201","960","86","Census Tract 3022.01, Los Angeles County, California"
"1400000US06037302202","1097","72","Census Tract 3022.02, Los Angeles County, California"
"1400000US06037302301","1281","133","Census Tract 3023.01, Los Angeles County, California"
"1400000US06037302302","1119","53","Census Tract 3023.02, Los Angeles County, California"
"1400000US06037302401","945","33","Census Tract 3024.01, Los Angeles County, California"
"1400000US06037302503","1129","62","Census Tract 3025.03, Los Angeles County, California"
"1400000US06037302504","1093","66","Census Tract 3025.04, Los Angeles County, California"
"1400000US06037302505","1134","45","Census Tract 3025.05, Los Angeles County, California"
"1400000US06037302506","1227","145","Census Tract 3025.06, Los Angeles County, California"
"1400000US06037310100","1778","295","Census Tract 3101, Los Angeles County, California"
"1400000US06037310201","1467","137","Census Tract 3102.01, Los Angeles County, California"
"1400000US06037310202","1457","100","Census Tract 3102.02, Los Angeles County, California"
"1400000US06037310300","1922","421","Census Tract 3103, Los Angeles County, California"
"1400000US06037310400","1158","71","Census Tract 3104, Los Angeles County, California"
"1400000US06037310501","1152","119","Census Tract 3105.01, Los Angeles County, California"
"1400000US06037310601","1238","124","Census Tract 3106.01, Los Angeles County, California"
"1400000US06037310602","1479","108","Census Tract 3106.02, Los Angeles County, California"
"1400000US06037310701","1134","114","Census Tract 3107.01, Los Angeles County, California"
"1400000US06037310702","1261","59","Census Tract 3107.02, Los Angeles County, California"
"1400000US06037310703","1282","89","Census Tract 3107.03, Los Angeles County, California"
"1400000US06037310800","1096","142","Census Tract 3108, Los Angeles County, California"
"1400000US06037310900","1337","161","Census Tract 3109, Los Angeles County, California"
"1400000US06037311000","1235","138","Census Tract 3110, Los Angeles County, California"
"1400000US06037311100","1168","51","Census Tract 3111, Los Angeles County, California"
"1400000US06037311200","1303","207","Census Tract 3112, Los Angeles County, California"
"1400000US06037311300","1120","112","Census Tract 3113, Los Angeles County, California"
"1400000US06037311400","1640","135","Census Tract 3114, Los Angeles County, California"
"1400000US06037311500","1327","115","Census Tract 3115, Los Angeles County, California"
"1400000US06037311600","1448","67","Census Tract 3116, Los Angeles County, California"
"1400000US06037311700","1250","96","Census Tract 3117, Los Angeles County, California"
"1400000US06037311801","1234","75","Census Tract 3118.01, Los Angeles County, California"
"1400000US06037311802","1131","94","Census Tract 3118.02, Los Angeles County, California"
"1400000US06037320000","-","**","Census Tract 3200, Los Angeles County, California"
"1400000US06037320100","1586","349","Census Tract 3201, Los Angeles County, California"
"1400000US06037320201","997","97","Census Tract 3202.01, Los Angeles County, California"
"1400000US06037320202","1278","435","Census Tract 3202.02, Los Angeles County, California"
"1400000US06037320300","960","86","Census Tract 3203, Los Angeles County, California"
"1400000US06037400204","1563","738","Census Tract 4002.04, Los Angeles County, California"
"1400000US06037400205","2,000+","***","Census Tract 4002.05, Los Angeles County, California"
"1400000US06037400206","1714","924","Census Tract 4002.06, Los Angeles County, California"
"1400000US06037400207","1449","282","Census Tract 4002.07, Los Angeles County, California"
